benchmark,family,result,time,memory,conflict,decision,stage
mbo_E6E27,20161105-Sturm-MBO,timeout,1199.97,23.58,0,0,0
mbo_E6E28,20161105-Sturm-MBO,unsat,0.04,18.59,5.0,0,6.0
mbo_E6E7,20161105-Sturm-MBO,timeout,1199.98,25.14,0,0,0
mbo_E6E8,20161105-Sturm-MBO,timeout,1199.87,752.44,0,0,0
mbo_E6E9,20161105-Sturm-MBO,timeout,1199.97,419.78,0,0,0
mbo_E6,20161105-Sturm-MBO,timeout,1199.97,23.45,0,0,0
mbo_E7E10,20161105-Sturm-MBO,timeout,1199.94,447.79,0,0,0
mbo_E7E11,20161105-Sturm-MBO,unsat,0.0,18.12,3.0,0,4.0
mbo_E7E12,20161105-Sturm-MBO,timeout,1199.94,438.63,0,0,0
mbo_E7E13,20161105-Sturm-MBO,timeout,1199.93,436.76,0,0,0
mbo_E7E14,20161105-Sturm-MBO,timeout,1199.92,488.57,0,0,0
mbo_E7E15,20161105-Sturm-MBO,timeout,1199.96,404.76,0,0,0
mbo_E7E16,20161105-Sturm-MBO,timeout,1199.97,284.02,0,0,0
mbo_E7E17,20161105-Sturm-MBO,timeout,1199.98,94.57,0,0,0
mbo_E7E18,20161105-Sturm-MBO,timeout,1199.94,479.32,0,0,0
mbo_E7E19,20161105-Sturm-MBO,timeout,1199.95,393.44,0,0,0
mbo_E7E20,20161105-Sturm-MBO,timeout,1199.96,460.53,0,0,0
mbo_E7E21,20161105-Sturm-MBO,unsat,0.02,18.21,11.0,0,12.0
mbo_E7E22,20161105-Sturm-MBO,timeout,1199.95,482.28,0,0,0
mbo_E7E23,20161105-Sturm-MBO,unsat,0.02,18.31,5.0,0,6.0
mbo_E7E24,20161105-Sturm-MBO,timeout,1199.93,336.49,0,0,0
mbo_E7E25,20161105-Sturm-MBO,timeout,1199.93,427.0,0,0,0
mbo_E7E26,20161105-Sturm-MBO,unsat,0.02,18.3,5.0,0,6.0
mbo_E7E27,20161105-Sturm-MBO,unsat,0.0,18.02,2.0,0,3.0
mbo_E7E28,20161105-Sturm-MBO,unsat,0.02,18.22,5.0,0,6.0
mbo_E7E8,20161105-Sturm-MBO,timeout,1199.93,447.04,0,0,0
mbo_E7E9,20161105-Sturm-MBO,timeout,1199.97,285.05,0,0,0
mbo_E7,20161105-Sturm-MBO,unsat,0.0,18.02,1.0,0,2.0
mbo_E8E10,20161105-Sturm-MBO,timeout,1199.89,419.29,0,0,0
mbo_E8E11,20161105-Sturm-MBO,timeout,1199.95,446.5,0,0,0
mbo_E8E12,20161105-Sturm-MBO,timeout,1199.9,388.49,0,0,0
mbo_E8E13,20161105-Sturm-MBO,timeout,1199.89,336.95,0,0,0
mbo_E8E14,20161105-Sturm-MBO,timeout,1199.78,400.64,0,0,0
mbo_E8E15,20161105-Sturm-MBO,timeout,1199.89,363.68,0,0,0
mbo_E8E16,20161105-Sturm-MBO,timeout,1199.89,725.85,0,0,0
mbo_E8E17,20161105-Sturm-MBO,timeout,1199.9,529.07,0,0,0
mbo_E8E18,20161105-Sturm-MBO,timeout,1199.91,328.48,0,0,0
mbo_E8E19,20161105-Sturm-MBO,timeout,1199.91,416.59,0,0,0
mbo_E8E20,20161105-Sturm-MBO,timeout,1199.93,183.32,0,0,0
mbo_E8E21,20161105-Sturm-MBO,timeout,1199.93,406.72,0,0,0
mbo_E8E22,20161105-Sturm-MBO,timeout,1199.89,416.9,0,0,0
mbo_E8E23,20161105-Sturm-MBO,timeout,1199.93,414.86,0,0,0
mbo_E8E24,20161105-Sturm-MBO,timeout,1199.91,291.43,0,0,0
mbo_E8E25,20161105-Sturm-MBO,timeout,1199.93,282.63,0,0,0
mbo_E8E26,20161105-Sturm-MBO,timeout,1199.9,520.75,0,0,0
mbo_E8E27,20161105-Sturm-MBO,timeout,1199.97,280.32,0,0,0
mbo_E8E28,20161105-Sturm-MBO,timeout,1199.92,539.99,0,0,0
mbo_E8E9,20161105-Sturm-MBO,timeout,1199.92,552.19,0,0,0
mbo_E8,20161105-Sturm-MBO,timeout,1199.97,228.83,0,0,0
mbo_E9E10,20161105-Sturm-MBO,timeout,1199.97,1144.66,0,0,0
mbo_E9E11,20161105-Sturm-MBO,timeout,1199.98,75.79,0,0,0
mbo_E9E12,20161105-Sturm-MBO,timeout,1199.91,466.56,0,0,0
mbo_E9E13,20161105-Sturm-MBO,timeout,1199.91,551.85,0,0,0
mbo_E9E14,20161105-Sturm-MBO,timeout,1199.85,776.86,0,0,0
mbo_E9E15,20161105-Sturm-MBO,timeout,1199.91,476.4,0,0,0
mbo_E9E16,20161105-Sturm-MBO,timeout,1199.98,409.4,0,0,0
mbo_E9E17,20161105-Sturm-MBO,timeout,1199.98,361.2,0,0,0
mbo_E9E18,20161105-Sturm-MBO,timeout,1199.9,804.68,0,0,0
mbo_E9E19,20161105-Sturm-MBO,timeout,1199.9,572.37,0,0,0
mbo_E9E20,20161105-Sturm-MBO,timeout,1199.97,249.38,0,0,0
mbo_E9E21,20161105-Sturm-MBO,timeout,1199.97,101.98,0,0,0
mbo_E9E22,20161105-Sturm-MBO,timeout,1199.92,596.88,0,0,0
mbo_E9E23,20161105-Sturm-MBO,timeout,1199.97,385.38,0,0,0
mbo_E9E24,20161105-Sturm-MBO,timeout,1199.93,638.15,0,0,0
mbo_E9E25,20161105-Sturm-MBO,timeout,1199.93,620.35,0,0,0
mbo_E9E26,20161105-Sturm-MBO,timeout,1199.98,450.83,0,0,0
mbo_E9E27,20161105-Sturm-MBO,timeout,1199.98,185.19,0,0,0
mbo_E9E28,20161105-Sturm-MBO,timeout,1199.98,309.33,0,0,0
mbo_E9,20161105-Sturm-MBO,unsat,0.02,18.1,10.0,0,11.0
mgc_02,20161105-Sturm-MGC,unsat,0.05,18.1,26.0,15.0,24.0
mgc_03,20161105-Sturm-MGC,unsat,0.07,18.2,26.0,15.0,24.0
mgc_04,20161105-Sturm-MGC,unsat,0.07,18.21,26.0,15.0,24.0
mgc_05,20161105-Sturm-MGC,unsat,0.62,18.18,46.0,42.0,38.0
mgc_06,20161105-Sturm-MGC,unsat,0.51,18.23,46.0,42.0,38.0
mgc_07,20161105-Sturm-MGC,unsat,0.67,18.19,46.0,42.0,38.0
mgc_08,20161105-Sturm-MGC,unsat,0.15,18.18,46.0,44.0,38.0
mgc_09,20161105-Sturm-MGC,sat,0.17,18.2,31.0,23.0,38.0
mgc_10,20161105-Sturm-MGC,sat,0.2,18.19,31.0,23.0,38.0
afnp2014.c.i_3_5_3.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.97,198.19,0,0,0
array1.i_3_2_2.bpl_9,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.99,540.55,0,0,0
array_monotonic.i_3_2_2.bpl_9,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.96,146.55,0,0,0
array_ptr_single_elem_init.i_4_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1200.05,351.61,0,0,0
array_single_elem_init.i_4_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.98,279.68,0,0,0
avg60.i_5_5_4.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.97,330.44,0,0,0
cggmp2005_variant.c.i_3_3_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.97,1034.24,0,0,0
check_removal_from_set_after_insertion.i_8_6_6.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1200.06,401.15,0,0,0
const1.i_3_6_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.97,48.54,0,0,0
count_by_2.i_3_2_2.bpl_11,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.97,4070.9,0,0,0
count_by_k.i_3_3_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.97,155.37,0,0,0
count_up_down.i_3_11_2.bpl_9,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.98,74.93,0,0,0
ddlm2013.i_3_4_2.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.97,281.19,0,0,0
ddlm2013.i_3_6_2.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.98,248.37,0,0,0
down.i_4_5_5.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.98,740.39,0,0,0
fragtest_simple.i_4_5_4.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.97,698.94,0,0,0
functions1.i_3_5_2.bpl_9,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.97,9842.28,0,0,0
gj2007.c.i_4_3_3.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.98,394.91,0,0,0
gr2006.c.i_4_4_3.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.98,286.37,0,0,0
half_2.i_3_6_2.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.97,898.16,0,0,0
hhk2008.c.i_3_3_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.97,465.57,0,0,0
jain_4.i_2_3_3.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.96,257.51,0,0,0
jain_5.i_2_4_3.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.96,70.11,0,0,0
linear_search.i_6_21_3.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.95,637.66,0,0,0
linear_search.i_6_24_3.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.95,365.96,0,0,0
linear_search.i_7_19_3.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.96,637.66,0,0,0
linear_search.i_7_23_3.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.96,55.79,0,0,0
MADWiFi-encode_ie_ok.i_3_4_3.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.97,61.21,0,0,0
nested9.i_5_6_6.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.96,462.43,0,0,0
nested.c_4_2_2.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,sat,7.96,18.31,7538.0,12625.0,12403.0
nested.i_4_5_3.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.98,440.38,0,0,0
overflow1.i_3_8_2.bpl_9,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.98,5193.41,0,0,0
relax.i_11_7_4.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.96,126.56,0,0,0
sanfoundry_10_ground.i_6_3_3.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0,0,0,0
seq.i_4_5_4.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.97,836.51,0,0,0
seq.i_5_5_5.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.96,1719.21,0,0,0
simple1.i_3_6_2.bpl_9,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.98,14348.71,0,0,0
simple4.i_3_4_2.bpl_9,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.97,727.81,0,0,0
sorting_bubblesort_ground.i_4_3_3.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.96,363.52,0,0,0
standard_allDiff2_ground.i_4_4_3.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.97,535.66,0,0,0
standard_compareModified_ground.i_4_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.98,106.12,0,0,0
standard_copy1_ground.i_3_2_2.bpl_9,20170501-Heizmann-UltimateInvariantSynthesis,unsat,109.6,19.57,50509.0,73733.0,23913.0
standard_copy3_ground.i_3_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.98,11853.37,0,0,0
standard_copy4_ground.i_3_2_2.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,unsat,33.67,18.68,31988.0,23104.0,26734.0
standard_copy4_ground.i_3_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.98,29105.79,0,0,0
standard_copy5_ground.i_3_2_2.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0,0,0,0
standard_copy7_ground.i_3_2_2.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0,0,0,0
standard_copyInit_ground.i_3_2_2.bpl_9,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.98,3008.72,0,0,0
standard_copyInitSum2_ground.i_3_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.97,11405.69,0,0,0
standard_copyInitSum3_ground.i_3_2_2.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,unsat,33.9,18.69,31986.0,23104.0,26728.0
standard_copyInitSum3_ground.i_3_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.97,29033.57,0,0,0
standard_init1_ground.i_3_2_2.bpl_9,20170501-Heizmann-UltimateInvariantSynthesis,unsat,114.11,19.58,50509.0,73733.0,23913.0
standard_init5_ground.i_3_2_2.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0,0,0,0
standard_init6_ground.i_3_2_2.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.97,27484.31,0,0,0
standard_init7_ground.i_3_2_2.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0,0,0,0
standard_init9_ground.i_3_2_2.bpl_1,20170501-Heizmann-UltimateInvariantSynthesis,unsat,46.72,18.17,34352.0,15810.0,47388.0
standard_init9_ground.i_3_2_2.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.99,28659.41,0,0,0
standard_maxInArray_ground.i_3_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.98,96.23,0,0,0
standard_partial_init_ground.i_3_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.97,102.27,0,0,0
standard_password_ground.i_4_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.97,201.76,0,0,0
standard_running.i_4_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.98,155.09,0,0,0
standard_strcmp_ground.i_4_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.97,254.05,0,0,0
standard_strcpy_original.i_3_3_2.bpl_9,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.97,81.2,0,0,0
standard_two_index_01.i_3_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.98,180.33,0,0,0
standard_two_index_04.i_3_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.97,147.76,0,0,0
standard_two_index_05.i_3_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.98,147.9,0,0,0
standard_two_index_06.i_3_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.98,246.96,0,0,0
sum60.i_5_6_5.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.98,5621.76,0,0,0
up.i_4_4_5.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,timeout,1199.97,211.32,0,0,0
MulliganEconomicsModel0001a,20180501-Economics-Mulligan,sat,0.0,18.02,0,0,0
MulliganEconomicsModel0001c,20180501-Economics-Mulligan,sat,0.0,18.11,0,0,5.0
MulliganEconomicsModel0001e,20180501-Economics-Mulligan,sat,0.0,18.11,0,0,5.0
MulliganEconomicsModel0004a,20180501-Economics-Mulligan,sat,0.0,18.02,0,0,0
MulliganEconomicsModel0004c,20180501-Economics-Mulligan,unsat,0.0,18.11,5.0,0,6.0
MulliganEconomicsModel0004e,20180501-Economics-Mulligan,sat,0.0,18.11,0,0,5.0
MulliganEconomicsModel0006a,20180501-Economics-Mulligan,sat,0.0,18.02,0,0,0
MulliganEconomicsModel0006c,20180501-Economics-Mulligan,unsat,0.0,18.11,2.0,0,4.0
MulliganEconomicsModel0006e,20180501-Economics-Mulligan,sat,0.0,18.11,0,1.0,5.0
MulliganEconomicsModel0009a,20180501-Economics-Mulligan,sat,0.0,18.02,0,0,0
MulliganEconomicsModel0009c,20180501-Economics-Mulligan,unsat,0.0,18.11,5.0,0,6.0
MulliganEconomicsModel0009e,20180501-Economics-Mulligan,sat,0.0,18.11,0,1.0,5.0
MulliganEconomicsModel0012a,20180501-Economics-Mulligan,sat,0.0,18.12,0,0,5.0
MulliganEconomicsModel0012c,20180501-Economics-Mulligan,unsat,0.0,18.12,4.0,0,5.0
MulliganEconomicsModel0012e,20180501-Economics-Mulligan,sat,0.0,18.12,0,0,5.0
MulliganEconomicsModel0013a,20180501-Economics-Mulligan,sat,0.0,18.12,0,0,5.0
MulliganEconomicsModel0013c,20180501-Economics-Mulligan,sat,0.0,18.12,1.0,0,6.0
MulliganEconomicsModel0013e,20180501-Economics-Mulligan,sat,0.0,18.12,0,0,5.0
MulliganEconomicsModel0015a,20180501-Economics-Mulligan,sat,0.0,18.11,0,0,4.0
MulliganEconomicsModel0015c,20180501-Economics-Mulligan,unsat,0.0,18.12,1.0,0,0
MulliganEconomicsModel0015e,20180501-Economics-Mulligan,sat,0.0,18.12,0,0,4.0
MulliganEconomicsModel0016a,20180501-Economics-Mulligan,sat,0.0,18.12,0,0,5.0
MulliganEconomicsModel0016c,20180501-Economics-Mulligan,unsat,0.0,18.12,3.0,0,4.0
MulliganEconomicsModel0016e,20180501-Economics-Mulligan,sat,0.0,18.12,0,0,5.0
MulliganEconomicsModel0018a,20180501-Economics-Mulligan,sat,0.0,18.12,0,0,7.0
MulliganEconomicsModel0018c,20180501-Economics-Mulligan,unsat,0.0,18.12,3.0,0,6.0
MulliganEconomicsModel0018e,20180501-Economics-Mulligan,sat,0.0,18.12,0,0,7.0
MulliganEconomicsModel0021a,20180501-Economics-Mulligan,sat,0.01,18.11,10.0,3.0,27.0
MulliganEconomicsModel0021c,20180501-Economics-Mulligan,unsat,0.01,18.1,67.0,30.0,91.0
MulliganEconomicsModel0021e,20180501-Economics-Mulligan,sat,0.01,18.1,4.0,0,22.0
MulliganEconomicsModel0022a,20180501-Economics-Mulligan,sat,0.0,18.11,2.0,0,20.0
MulliganEconomicsModel0022c,20180501-Economics-Mulligan,unsat,0.01,18.11,48.0,0,69.0
MulliganEconomicsModel0022e,20180501-Economics-Mulligan,sat,0.0,18.11,0,0,18.0
MulliganEconomicsModel0023a,20180501-Economics-Mulligan,sat,0.01,18.11,2.0,0,20.0
MulliganEconomicsModel0023c,20180501-Economics-Mulligan,unsat,0.01,18.11,46.0,6.0,70.0
MulliganEconomicsModel0023e,20180501-Economics-Mulligan,sat,0.0,18.11,3.0,0,25.0
MulliganEconomicsModel0024a,20180501-Economics-Mulligan,sat,0.0,18.1,4.0,0,23.0
MulliganEconomicsModel0024c,20180501-Economics-Mulligan,unsat,0.01,18.1,29.0,0,45.0
MulliganEconomicsModel0024e,20180501-Economics-Mulligan,sat,0.0,18.1,2.0,0,16.0
MulliganEconomicsModel0025a,20180501-Economics-Mulligan,sat,0.0,18.1,4.0,0,23.0
MulliganEconomicsModel0025c,20180501-Economics-Mulligan,unsat,0.01,18.1,38.0,7.0,41.0
MulliganEconomicsModel0025e,20180501-Economics-Mulligan,sat,0.01,18.1,5.0,0,24.0
MulliganEconomicsModel0026a,20180501-Economics-Mulligan,sat,0.01,18.12,5.0,0,27.0
MulliganEconomicsModel0026c,20180501-Economics-Mulligan,unsat,0.01,18.11,22.0,2.0,27.0
MulliganEconomicsModel0026e,20180501-Economics-Mulligan,sat,0.0,18.12,1.0,0,21.0
MulliganEconomicsModel0027a,20180501-Economics-Mulligan,sat,0.0,18.11,1.0,0,17.0
MulliganEconomicsModel0027c,20180501-Economics-Mulligan,unsat,0.01,18.1,118.0,12.0,162.0
MulliganEconomicsModel0027e,20180501-Economics-Mulligan,sat,0.0,18.12,1.0,0,15.0
MulliganEconomicsModel0028a,20180501-Economics-Mulligan,sat,0.01,18.1,21.0,27.0,38.0
MulliganEconomicsModel0028c,20180501-Economics-Mulligan,unsat,0.01,18.11,87.0,34.0,109.0
MulliganEconomicsModel0028e,20180501-Economics-Mulligan,sat,0.0,18.11,2.0,0,21.0
MulliganEconomicsModel0029a,20180501-Economics-Mulligan,sat,0.0,18.12,0,0,16.0
MulliganEconomicsModel0029c,20180501-Economics-Mulligan,unsat,0.03,18.12,210.0,51.0,300.0
MulliganEconomicsModel0029e,20180501-Economics-Mulligan,sat,0.0,18.13,4.0,0,23.0
MulliganEconomicsModel0030a,20180501-Economics-Mulligan,sat,0.01,18.12,9.0,1.0,27.0
MulliganEconomicsModel0030c,20180501-Economics-Mulligan,unsat,0.02,18.12,130.0,23.0,174.0
MulliganEconomicsModel0030e,20180501-Economics-Mulligan,sat,0.01,18.12,9.0,1.0,32.0
MulliganEconomicsModel0051a,20180501-Economics-Mulligan,sat,0.0,18.11,2.0,0,20.0
MulliganEconomicsModel0051c,20180501-Economics-Mulligan,unsat,0.01,18.11,48.0,0,69.0
MulliganEconomicsModel0051e,20180501-Economics-Mulligan,sat,0.0,18.11,0,0,18.0
MulliganEconomicsModel0052a,20180501-Economics-Mulligan,sat,0.0,18.21,2.0,0,17.0
MulliganEconomicsModel0052c,20180501-Economics-Mulligan,unsat,0.0,18.2,4.0,0,5.0
MulliganEconomicsModel0052e,20180501-Economics-Mulligan,sat,0.0,18.2,2.0,0,21.0
MulliganEconomicsModel0053a,20180501-Economics-Mulligan,sat,0.0,18.11,21.0,31.0,36.0
MulliganEconomicsModel0053c,20180501-Economics-Mulligan,unsat,0.01,18.11,83.0,47.0,98.0
MulliganEconomicsModel0053e,20180501-Economics-Mulligan,sat,0.0,18.1,1.0,0,15.0
MulliganEconomicsModel0054a,20180501-Economics-Mulligan,sat,0.01,18.11,21.0,27.0,41.0
MulliganEconomicsModel0054c,20180501-Economics-Mulligan,unsat,0.01,18.11,87.0,34.0,112.0
MulliganEconomicsModel0054e,20180501-Economics-Mulligan,sat,0.01,18.11,2.0,0,22.0
MulliganEconomicsModel0055a,20180501-Economics-Mulligan,sat,0.02,18.2,93.0,45.0,227.0
MulliganEconomicsModel0055c,20180501-Economics-Mulligan,unsat,0.01,18.12,66.0,16.0,141.0
MulliganEconomicsModel0055e,20180501-Economics-Mulligan,sat,0.02,18.2,67.0,38.0,175.0
MulliganEconomicsModel0056a,20180501-Economics-Mulligan,sat,0.0,18.11,6.0,0,19.0
MulliganEconomicsModel0056c,20180501-Economics-Mulligan,unsat,8.26,18.17,1288.0,1448.0,1001.0
MulliganEconomicsModel0056e,20180501-Economics-Mulligan,sat,0.01,18.11,6.0,0,19.0
MulliganEconomicsModel0057a,20180501-Economics-Mulligan,sat,0.01,18.21,6.0,0,19.0
MulliganEconomicsModel0057c,20180501-Economics-Mulligan,unsat,86.94,18.15,16.0,0,18.0
MulliganEconomicsModel0057e,20180501-Economics-Mulligan,sat,0.01,18.21,6.0,0,19.0
MulliganEconomicsModel0061a,20180501-Economics-Mulligan,sat,0.0,18.11,0,0,16.0
MulliganEconomicsModel0061c,20180501-Economics-Mulligan,unsat,0.0,18.11,29.0,5.0,32.0
MulliganEconomicsModel0061e,20180501-Economics-Mulligan,sat,0.01,18.12,0,0,16.0
MulliganEconomicsModel0062a,20180501-Economics-Mulligan,sat,0.01,18.11,0,0,21.0
MulliganEconomicsModel0062c,20180501-Economics-Mulligan,unsat,0.01,18.11,19.0,5.0,41.0
MulliganEconomicsModel0062e,20180501-Economics-Mulligan,sat,0.01,18.11,0,0,21.0
MulliganEconomicsModel0063a,20180501-Economics-Mulligan,sat,0.0,18.11,2.0,0,13.0
MulliganEconomicsModel0063c,20180501-Economics-Mulligan,unsat,0.0,18.11,15.0,5.0,18.0
MulliganEconomicsModel0063e,20180501-Economics-Mulligan,sat,0.0,18.12,1.0,0,11.0
MulliganEconomicsModel0064a,20180501-Economics-Mulligan,sat,0.01,18.1,8.0,6.0,27.0
MulliganEconomicsModel0064c,20180501-Economics-Mulligan,unsat,0.01,18.1,47.0,22.0,55.0
MulliganEconomicsModel0064e,20180501-Economics-Mulligan,sat,0.01,18.1,2.0,0,21.0
MulliganEconomicsModel0065a,20180501-Economics-Mulligan,sat,0.01,18.11,4.0,0,32.0
MulliganEconomicsModel0065c,20180501-Economics-Mulligan,unsat,0.01,18.11,90.0,15.0,132.0
MulliganEconomicsModel0065e,20180501-Economics-Mulligan,sat,0.01,18.11,3.0,0,29.0
MulliganEconomicsModel0066a,20180501-Economics-Mulligan,sat,0.0,18.11,0,0,6.0
MulliganEconomicsModel0066c,20180501-Economics-Mulligan,unsat,0.0,18.11,1.0,0,6.0
MulliganEconomicsModel0066e,20180501-Economics-Mulligan,sat,0.0,18.12,0,0,9.0
MulliganEconomicsModel0067a,20180501-Economics-Mulligan,sat,0.01,18.2,24.0,25.0,51.0
MulliganEconomicsModel0067c,20180501-Economics-Mulligan,unsat,0.03,18.11,103.0,83.0,100.0
MulliganEconomicsModel0067e,20180501-Economics-Mulligan,sat,0.02,18.21,24.0,25.0,51.0
MulliganEconomicsModel0074a,20180501-Economics-Mulligan,sat,0.0,18.12,2.0,0,9.0
MulliganEconomicsModel0074c,20180501-Economics-Mulligan,unsat,0.0,18.12,4.0,0,7.0
MulliganEconomicsModel0074e,20180501-Economics-Mulligan,sat,0.0,18.12,0,0,7.0
MulliganEconomicsModel0076a,20180501-Economics-Mulligan,sat,0.0,18.12,0,0,9.0
MulliganEconomicsModel0076c,20180501-Economics-Mulligan,unsat,0.03,18.09,303.0,303.0,206.0
MulliganEconomicsModel0076e,20180501-Economics-Mulligan,sat,0.0,18.11,0,0,9.0
MulliganEconomicsModel0077a,20180501-Economics-Mulligan,sat,0.0,18.11,0,0,9.0
MulliganEconomicsModel0077c,20180501-Economics-Mulligan,unsat,0.06,18.09,370.0,468.0,261.0
MulliganEconomicsModel0077e,20180501-Economics-Mulligan,sat,0.0,18.11,0,0,9.0
MulliganEconomicsModel0078a,20180501-Economics-Mulligan,sat,0.0,18.11,0,0,11.0
MulliganEconomicsModel0078c,20180501-Economics-Mulligan,unsat,0.0,18.11,3.0,0,6.0
MulliganEconomicsModel0078e,20180501-Economics-Mulligan,sat,0.0,18.11,0,0,11.0
MulliganEconomicsModel0079a,20180501-Economics-Mulligan,sat,0.0,18.11,0,0,7.0
MulliganEconomicsModel0079c,20180501-Economics-Mulligan,sat,0.0,18.11,0,0,7.0
MulliganEconomicsModel0079e,20180501-Economics-Mulligan,sat,0.0,18.11,0,0,7.0
MulliganEconomicsModel0080a,20180501-Economics-Mulligan,sat,0.0,18.12,3.0,0,42.0
MulliganEconomicsModel0080c,20180501-Economics-Mulligan,unsat,0.0,18.12,5.0,0,31.0
MulliganEconomicsModel0080e,20180501-Economics-Mulligan,sat,0.0,18.11,0,0,9.0
MulliganEconomicsModel0082a,20180501-Economics-Mulligan,sat,0.0,18.11,0,0,9.0
MulliganEconomicsModel0082c,20180501-Economics-Mulligan,unsat,0.0,18.12,3.0,0,8.0
MulliganEconomicsModel0082e,20180501-Economics-Mulligan,sat,0.0,18.12,0,0,9.0
MulliganEconomicsModel0083a,20180501-Economics-Mulligan,sat,0.0,18.11,0,0,9.0
MulliganEconomicsModel0083c,20180501-Economics-Mulligan,unsat,0.0,18.11,4.0,0,15.0
MulliganEconomicsModel0083e,20180501-Economics-Mulligan,sat,0.0,18.11,0,0,9.0
MulliganEconomicsModel0084a,20180501-Economics-Mulligan,sat,0.0,18.11,6.0,1.0,29.0
